customer_id,seller_id,order_id,customer_age,account_age_days,total_orders,total_returns,product_category,product_price,order_value,seller_rating,seller_defect_rate,delivery_days,distance_km,product_weight_kg,return_reason,payment_method,shipping_method,customer_segment,device_type,avg_days_to_return,days_since_last_purchase,num_payment_methods_used,used_multiple_addresses,used_multiple_payment_methods,return_without_tags,packaging_damaged_claim,is_holiday_purchase,return_percentage,is_luxury_product,is_high_value_order,price_category,seller_reliability_score,delivery_risk_score,customer_lifetime_value,avg_order_value,is_seasonal_return,customer_risk_score,fraud_risk_raw_score,is_fraud
CUST109781,SELL1343,ORD509781,29,729,15,1,Books,331.19,448.43,4.66,0.034,4,67.5,0.22,Changed Mind,Credit Card,Express,Regular,Mobile App,11.0,162,1,False,False,False,False,False,6.67,1,1,Luxury,90.03,15.06,448.43,29.9,0,25.2,0.1406,0
CUST109782,SELL1083,ORD509782,69,57,16,1,Home & Kitchen,135.19,138.77,4.92,0.0359,7,96.1,2.93,Not as Described,Debit Card,Same Day,Regular,Desktop Web,3.2,50,3,False,True,False,False,True,6.25,0,0,Premium,94.87,25.17,138.77,8.67,1,52.52,0.1563,0
CUST109783,SELL1331,ORD509783,32,605,9,2,Books,159.68,190.04,3.46,0.0915,7,6.2,0.74,Late Delivery,Credit Card,Standard,Regular,Desktop Web,6.2,106,3,False,True,False,False,False,22.22,0,0,Premium,62.87,20.33,190.04,21.12,0,41.19,0.2197,0
CUST109784,SELL1289,ORD509784,42,1854,7,2,Footwear,41.43,44.91,3.96,0.0818,6,66.0,3.66,Quality Issue,Wallet,Same Day,New,Mobile Web,5.0,392,3,False,True,False,True,False,28.57,0,0,Mid-Range,72.72,20.69,44.91,6.42,0,42.02,0.2609,1
CUST109785,SELL1137,ORD509785,40,2175,7,1,Sports,52.58,62.8,3.96,0.0997,7,40.0,2.35,Missing Parts,Net Banking,Same Day,New,Desktop Web,14.5,94,2,False,False,False,False,False,14.29,0,0,Mid-Range,71.3,22.15,62.8,8.97,0,24.51,0.0,0
CUST109786,SELL1382,ORD509786,45,204,6,1,Mobile Accessories,93.47,90.01,4.6,0.1652,5,125.2,0.77,Changed Mind,Debit Card,Same Day,Regular,Desktop Web,3.1,43,3,False,True,True,True,True,16.67,0,0,Mid-Range,76.8,21.02,90.01,15.0,1,53.3,0.2913,1
CUST109787,SELL1022,ORD509787,31,1160,30,1,Beauty,40.09,52.47,4.48,0.1792,8,127.0,1.49,Damaged in Transit,UPI,Same Day,New,Mobile App,10.1,138,4,False,True,False,False,False,3.33,0,0,Mid-Range,73.54,29.69,52.47,1.75,0,24.72,0.0,0
CUST109788,SELL1160,ORD509788,53,503,10,2,Jewelry,34.15,44.12,4.0,0.0409,5,185.9,4.58,Quality Issue,UPI,Standard,VIP,Mobile Web,1.1,212,2,False,False,False,False,False,20.0,0,0,Mid-Range,76.73,24.28,44.12,4.41,0,48.94,0.1536,0
CUST109789,SELL1375,ORD509789,53,1709,8,3,Jewelry,108.21,101.84,4.57,0.0393,8,172.3,0.97,Better Price Found,Debit Card,Standard,Regular,Mobile Web,2.5,351,3,False,True,False,False,False,37.5,0,0,Premium,87.81,32.12,101.84,12.73,0,48.96,0.2499,1
CUST109790,SELL1409,ORD509790,28,1951,15,3,Footwear,149.98,194.57,4.74,0.3626,7,387.4,0.93,Changed Mind,Net Banking,Standard,Regular,Desktop Web,6.5,34,1,True,False,False,False,False,20.0,0,0,Premium,60.43,40.84,194.57,12.97,0,36.42,0.1185,0
CUST109791,SELL1232,ORD509791,43,2405,6,0,Mobile Accessories,143.82,181.75,3.83,0.1036,4,57.8,2.76,Damaged in Transit,Wallet,Standard,Regular,Desktop Web,11.6,29,3,False,True,False,False,False,0.0,0,0,Premium,68.66,14.54,181.75,30.29,0,21.47,0.0439,0
CUST109792,SELL1255,ORD509792,20,887,21,1,Books,164.66,212.33,4.82,0.0852,2,134.7,2.8,Late Delivery,Debit Card,Same Day,VIP,Mobile App,3.4,331,2,False,False,False,False,False,4.76,0,1,Premium,88.19,12.96,212.33,10.11,0,33.18,0.0,0
CUST109793,SELL1186,ORD509793,29,748,11,3,Electronics,40.06,42.63,2.91,0.2264,2,136.3,5.07,Quality Issue,Credit Card,Standard,New,Mobile Web,22.8,237,3,True,True,True,False,False,27.27,0,0,Mid-Range,45.02,13.05,42.63,3.88,0,20.67,0.307,1
CUST109794,SELL1089,ORD509794,69,775,27,1,Books,42.37,50.99,2.91,0.048,3,394.7,1.77,Better Price Found,Cash on Delivery,Standard,Regular,Desktop Web,8.8,77,1,True,False,False,False,False,3.7,0,0,Mid-Range,55.41,29.8,50.99,1.89,0,26.4,0.0584,0
CUST109795,SELL1210,ORD509795,44,1903,17,2,Books,34.2,46.7,3.81,0.1455,5,48.9,0.83,Defective / Not Working,Cash on Delivery,Express,Loyal,Desktop Web,6.4,293,1,True,False,False,False,False,11.76,0,0,Mid-Range,65.11,16.92,46.7,2.75,0,32.83,0.1183,0
CUST109796,SELL1074,ORD509796,50,1113,26,6,Books,52.12,61.88,4.23,0.0444,4,114.2,0.75,Damaged in Transit,Credit Card,Standard,Regular,Mobile Web,3.4,254,3,False,True,False,False,True,23.08,0,0,Mid-Range,80.84,17.57,61.88,2.38,1,41.42,0.0877,0
CUST109797,SELL1307,ORD509797,64,57,7,1,Fashion,71.86,74.72,3.68,0.0764,3,66.9,0.93,Quality Issue,Wallet,Same Day,Loyal,Mobile App,1.5,128,3,True,True,False,False,False,14.29,0,0,Mid-Range,67.98,12.17,74.72,10.67,0,58.12,0.2593,1
CUST109798,SELL1085,ORD509798,55,2369,3,0,Jewelry,123.11,127.78,3.95,0.1097,5,159.3,0.29,Quality Issue,Wallet,Same Day,Regular,Mobile Web,1.6,151,1,True,False,False,True,True,0.0,0,0,Premium,70.33,22.85,127.78,42.59,1,33.13,0.2413,1
CUST109799,SELL1272,ORD509799,59,261,6,1,Footwear,57.61,62.3,4.12,0.1991,10,196.3,0.43,Not as Described,Net Banking,Express,Regular,Mobile App,1.8,339,2,False,False,False,False,False,16.67,0,0,Mid-Range,65.99,39.13,62.3,10.38,0,53.25,0.1284,0
CUST109800,SELL1385,ORD509800,55,2320,12,4,Home & Kitchen,75.76,76.54,3.44,0.079,3,135.5,3.44,Late Delivery,UPI,Express,Regular,Mobile Web,6.8,166,1,False,False,False,True,False,33.33,0,0,Mid-Range,63.36,15.86,76.54,6.38,0,42.07,0.1553,0
CUST109801,SELL1202,ORD509801,43,405,8,4,Electronics,85.96,100.17,4.37,0.1047,5,144.9,4.36,Quality Issue,Credit Card,Same Day,Regular,Desktop Web,2.2,182,2,False,False,False,False,True,50.0,0,0,Mid-Range,78.25,22.08,100.17,12.52,1,63.84,0.2225,0
CUST109802,SELL1488,ORD509802,50,1345,13,3,Beauty,179.57,227.35,4.2,0.0822,4,134.3,2.89,Size Issue,Credit Card,Express,Loyal,Desktop Web,0.3,305,5,False,True,False,False,False,23.08,0,1,Premium,77.1,18.65,227.35,17.49,0,45.04,0.1003,0
CUST109803,SELL1308,ORD509803,33,781,23,7,Jewelry,19.18,20.02,3.9,0.0419,8,159.3,0.78,Not as Described,Cash on Delivery,Same Day,Regular,Mobile App,2.6,88,2,False,False,False,False,False,30.43,0,0,Budget,74.73,31.43,20.02,0.87,0,45.66,0.1214,0
CUST109804,SELL1211,ORD509804,64,1717,4,0,Electronics,31.74,39.55,5.0,0.074,7,132.9,1.37,Quality Issue,Debit Card,Same Day,Regular,Mobile App,3.1,335,4,False,True,False,True,True,0.0,0,0,Mid-Range,92.6,27.15,39.55,9.89,1,31.38,0.1861,0
CUST109805,SELL1344,ORD509805,27,1008,21,0,Mobile Accessories,95.05,92.0,3.43,0.1776,7,237.9,0.08,Better Price Found,Debit Card,Same Day,Regular,Mobile Web,2.9,388,2,False,False,False,False,False,0.0,0,0,Mid-Range,56.42,32.8,92.0,4.38,0,31.62,0.0653,0
CUST109806,SELL1317,ORD509806,63,918,9,0,Fashion,194.36,182.81,3.6,0.0639,7,198.3,1.34,Late Delivery,UPI,Standard,Regular,Desktop Web,4.2,211,4,False,True,False,False,False,0.0,0,0,Premium,67.4,30.67,182.81,20.31,0,30.1,0.0488,0
CUST109807,SELL1258,ORD509807,63,1193,23,1,Fashion,80.42,85.65,4.92,0.0225,6,158.5,0.35,Changed Mind,Wallet,Standard,Loyal,Mobile App,21.1,135,6,False,True,False,False,False,4.35,0,0,Mid-Range,96.19,25.67,85.65,3.72,0,12.34,0.0084,0
CUST109808,SELL1026,ORD509808,25,2427,7,1,Mobile Accessories,284.38,365.73,3.7,0.0851,3,104.1,3.01,Defective / Not Working,Debit Card,Express,New,Mobile Web,2.8,328,1,False,False,False,False,True,14.29,1,1,Premium,67.7,14.17,365.73,52.25,1,38.16,0.1433,0
CUST109809,SELL1224,ORD509809,54,614,6,0,Toys,45.87,45.23,4.31,0.1255,5,21.0,0.1,Better Price Found,UPI,Same Day,Loyal,Desktop Web,10.3,168,1,False,False,False,False,False,0.0,0,0,Mid-Range,75.38,15.42,45.23,7.54,0,26.16,0.0,0
CUST109810,SELL1074,ORD509810,69,550,8,4,Beauty,65.89,63.27,3.62,0.0332,3,176.2,1.85,Size Issue,Wallet,Standard,New,Mobile App,3.3,354,6,False,True,False,True,False,50.0,0,0,Mid-Range,70.0,18.05,63.27,7.91,0,58.58,0.3768,1
CUST109811,SELL1216,ORD509811,47,166,16,4,Toys,117.38,130.16,4.26,0.0555,5,89.0,0.27,Late Delivery,Debit Card,Same Day,New,Desktop Web,0.7,374,3,False,True,False,False,False,25.0,0,0,Premium,80.47,19.07,130.16,8.14,0,60.89,0.1872,0
CUST109812,SELL1291,ORD509812,35,1846,4,0,Footwear,9.17,10.75,3.14,0.1675,6,101.3,0.52,Damaged in Transit,Credit Card,Same Day,Loyal,Mobile Web,6.3,18,4,False,True,False,True,False,0.0,0,0,Budget,52.28,22.59,10.75,2.69,0,27.65,0.0,0
CUST109813,SELL1208,ORD509813,63,1694,12,3,Footwear,229.19,260.97,3.67,0.155,6,61.7,1.07,Late Delivery,Debit Card,Express,Loyal,Mobile App,28.0,245,3,False,True,False,True,False,25.0,0,1,Premium,62.02,20.46,260.97,21.75,0,13.58,0.0,0
CUST109814,SELL1210,ORD509814,44,1522,4,1,Sports,222.92,240.25,4.55,0.1924,8,48.8,1.07,Missing Parts,UPI,Express,Regular,Mobile App,3.6,211,3,False,True,False,False,True,25.0,0,1,Premium,73.49,25.48,240.25,60.06,1,42.05,0.1407,0
CUST109815,SELL1119,ORD509815,24,60,12,2,Electronics,110.64,117.42,4.63,0.1256,12,46.9,3.32,Changed Mind,UPI,Express,New,Desktop Web,3.1,395,1,False,False,True,False,True,16.67,0,0,Premium,80.97,36.81,117.42,9.78,1,57.24,0.1537,0
CUST109816,SELL1293,ORD509816,30,1976,6,0,Fashion,116.47,115.41,4.06,0.1113,6,90.0,0.08,Not as Described,UPI,Same Day,Loyal,Mobile Web,4.0,359,1,False,False,False,False,False,0.0,0,0,Premium,72.16,21.98,115.41,19.24,0,30.33,0.0,0
CUST109817,SELL1428,ORD509817,53,2023,14,5,Toys,74.77,83.46,3.92,0.0863,8,72.4,1.66,Late Delivery,Debit Card,Standard,Regular,Desktop Web,0.3,387,2,False,False,False,False,True,35.71,0,0,Mid-Range,71.63,26.75,83.46,5.96,1,50.72,0.1881,0
CUST109818,SELL1430,ORD509818,41,2362,12,4,Electronics,171.41,188.39,3.7,0.0367,4,405.8,0.65,Late Delivery,Wallet,Standard,Regular,Desktop Web,4.7,182,1,False,False,False,False,False,33.33,0,0,Premium,71.28,33.25,188.39,15.7,0,44.52,0.1519,0
CUST109819,SELL1164,ORD509819,29,2322,9,3,Mobile Accessories,105.7,139.18,4.18,0.1005,3,79.1,0.92,Size Issue,Debit Card,Express,Loyal,Mobile Web,0.2,301,2,False,False,False,True,False,33.33,0,0,Premium,75.2,12.83,139.18,15.46,0,49.77,0.1215,0
CUST109820,SELL1210,ORD509820,59,658,5,1,Footwear,96.34,114.71,3.61,0.0328,3,49.3,1.06,Defective / Not Working,UPI,Express,VIP,Desktop Web,1.6,21,2,True,False,False,False,False,20.0,0,0,Mid-Range,69.83,11.22,114.71,22.94,0,44.11,0.1353,0
CUST109821,SELL1228,ORD509821,24,1776,3,1,Fashion,62.54,66.71,4.66,0.1494,6,43.8,2.42,Defective / Not Working,Credit Card,Standard,Regular,Desktop Web,5.7,75,2,False,False,False,False,False,33.33,0,0,Mid-Range,79.28,19.5,66.71,22.24,0,43.35,0.1871,0
CUST109822,SELL1478,ORD509822,29,1007,6,0,Mobile Accessories,142.8,149.19,5.0,0.0369,5,60.7,9.08,Defective / Not Working,Credit Card,Express,Loyal,Mobile App,5.4,352,3,True,True,False,True,False,0.0,0,0,Premium,96.31,17.55,149.19,24.86,0,28.7,0.2428,1
CUST109823,SELL1239,ORD509823,42,1490,12,5,Footwear,71.51,93.55,4.74,0.1247,6,44.7,4.33,Defective / Not Working,Credit Card,Same Day,New,Desktop Web,10.1,203,2,True,False,False,True,False,41.67,0,0,Mid-Range,82.98,19.55,93.55,7.8,0,41.97,0.0838,0
CUST109824,SELL1197,ORD509824,20,831,20,1,Jewelry,186.37,216.29,4.15,0.0594,3,99.7,1.46,Quality Issue,Credit Card,Same Day,Regular,Mobile Web,7.1,15,1,True,False,False,False,False,5.0,0,1,Premium,78.07,13.93,216.29,10.81,0,28.97,0.2016,0
CUST109825,SELL1137,ORD509825,38,1642,16,4,Toys,221.72,279.19,4.56,0.11,5,174.5,0.38,Changed Mind,UPI,Standard,New,Mobile Web,2.7,267,2,False,False,False,True,False,25.0,0,1,Premium,81.17,23.67,279.19,17.45,0,43.1,0.2228,0
CUST109826,SELL1439,ORD509826,65,2381,7,0,Footwear,113.07,132.56,4.66,0.0093,3,212.2,0.98,Missing Parts,Wallet,Express,Loyal,Mobile Web,5.6,234,4,False,True,False,True,False,0.0,0,0,Premium,92.33,19.98,132.56,18.94,0,28.47,0.0809,0
CUST109827,SELL1008,ORD509827,66,1630,17,6,Sports,96.06,130.85,4.0,0.0072,3,22.8,0.42,Changed Mind,UPI,Standard,Regular,Mobile App,18.3,333,1,False,False,False,False,True,35.29,0,0,Mid-Range,79.42,9.8,130.85,7.7,1,29.53,0.0935,0
CUST109828,SELL1292,ORD509828,63,2302,14,1,Mobile Accessories,71.84,83.14,3.43,0.0585,7,336.0,3.77,Not as Described,UPI,Standard,Loyal,Mobile Web,0.4,236,2,False,False,False,False,True,7.14,0,0,Mid-Range,64.59,38.07,83.14,5.94,1,37.75,0.1351,0
CUST109829,SELL1092,ORD509829,34,2329,9,1,Mobile Accessories,128.57,150.82,5.0,0.2793,3,660.0,0.94,Better Price Found,Cash on Delivery,Same Day,Loyal,Desktop Web,6.8,99,2,False,False,True,False,False,11.11,0,0,Premium,72.07,44.07,150.82,16.76,0,32.07,0.0,0
CUST109830,SELL1336,ORD509830,21,298,4,1,Sports,193.04,266.81,4.33,0.0351,4,47.7,4.61,Damaged in Transit,Wallet,Standard,Regular,Desktop Web,4.5,363,1,False,False,False,False,False,25.0,0,1,Premium,83.56,13.99,266.81,66.7,0,52.84,0.1453,0
CUST109831,SELL1147,ORD509831,60,2410,12,4,Home & Kitchen,109.27,111.22,4.85,0.0203,4,192.6,3.51,Quality Issue,Debit Card,Standard,Regular,Mobile Web,2.3,22,1,False,False,False,True,False,33.33,0,0,Premium,95.03,21.79,111.22,9.27,0,47.32,0.261,1
CUST109832,SELL1459,ORD509832,37,2045,11,0,Beauty,108.29,134.55,4.94,0.0651,4,89.0,1.21,Not as Described,Credit Card,Standard,Regular,Mobile App,6.2,360,6,False,True,False,True,False,0.0,0,0,Premium,92.37,16.22,134.55,12.23,0,27.77,0.0685,0
CUST109833,SELL1498,ORD509833,56,1067,4,0,Footwear,76.66,76.04,3.81,0.0184,5,28.9,2.75,Size Issue,Debit Card,Same Day,VIP,Desktop Web,17.9,235,1,False,False,False,False,False,0.0,0,0,Mid-Range,74.8,15.84,76.04,19.01,0,14.12,0.0,0
CUST109834,SELL1344,ORD509834,24,1500,4,0,Electronics,12.06,12.79,4.32,0.0973,5,185.4,2.9,Better Price Found,Credit Card,Express,Loyal,Desktop Web,4.9,141,1,False,False,False,False,False,0.0,0,0,Budget,77.99,24.26,12.79,3.2,0,29.28,0.0,0
CUST109835,SELL1183,ORD509835,52,1543,12,1,Home & Kitchen,100.24,133.22,3.65,0.0632,5,65.7,5.88,Late Delivery,Net Banking,Standard,Loyal,Desktop Web,8.4,109,2,False,False,True,False,True,8.33,0,0,Premium,68.39,17.82,133.22,11.1,1,28.95,0.0951,0
CUST109836,SELL1202,ORD509836,48,1966,18,1,Books,162.54,187.06,2.69,0.0616,6,34.8,0.94,Size Issue,Net Banking,Standard,New,Mobile App,1.3,97,3,False,True,False,False,False,5.56,0,0,Premium,50.49,19.01,187.06,10.39,0,35.99,0.1211,0
CUST109837,SELL1343,ORD509837,65,2007,4,1,Beauty,50.45,60.79,3.72,0.0555,3,74.9,3.9,Quality Issue,UPI,Express,Regular,Desktop Web,10.3,211,3,False,True,False,False,False,25.0,0,0,Mid-Range,70.27,12.6,60.79,15.2,0,34.23,0.1685,0
CUST109838,SELL1490,ORD509838,23,256,8,0,Fashion,154.71,165.73,5.0,0.0719,3,260.6,2.66,Defective / Not Working,Debit Card,Standard,Regular,Mobile App,3.1,288,4,False,True,False,False,True,0.0,0,0,Premium,92.81,22.59,165.73,20.72,1,44.37,0.1169,0
CUST109839,SELL1109,ORD509839,39,3,19,1,Home & Kitchen,75.0,69.54,3.89,0.052,5,259.5,1.5,Changed Mind,Credit Card,Same Day,Loyal,Mobile App,4.1,208,3,False,True,False,False,False,5.26,0,0,Mid-Range,73.75,28.24,69.54,3.66,0,52.5,0.0379,0
CUST109840,SELL1289,ORD509840,69,616,1,0,Jewelry,72.09,79.0,4.61,0.1436,3,129.7,3.8,Damaged in Transit,Cash on Delivery,Same Day,Regular,Desktop Web,0.5,137,2,False,False,False,False,False,0.0,0,0,Mid-Range,78.96,15.55,79.0,79.0,0,37.54,0.1541,0
CUST109841,SELL1459,ORD509841,38,1318,15,2,Beauty,41.99,49.09,3.91,0.0526,2,161.2,0.89,Quality Issue,Credit Card,Same Day,Regular,Mobile App,1.3,109,1,False,False,False,True,False,13.33,0,0,Mid-Range,74.09,14.38,49.09,3.27,0,39.48,0.1953,0
CUST109842,SELL1483,ORD509842,52,2123,11,1,Footwear,82.57,76.47,5.0,0.0525,7,57.8,0.51,Late Delivery,Debit Card,Express,New,Mobile App,10.5,356,1,False,False,False,False,False,9.09,0,0,Mid-Range,94.75,23.11,76.47,6.95,0,26.84,0.0554,0
CUST109843,SELL1176,ORD509843,26,1632,14,2,Books,86.06,95.61,2.93,0.0281,2,105.5,1.6,Wrong Item Delivered,Wallet,Same Day,New,Mobile Web,4.6,237,2,False,False,True,False,False,14.29,0,0,Mid-Range,56.95,11.39,95.61,6.83,0,36.06,0.0804,0
CUST109844,SELL1217,ORD509844,55,340,15,2,Mobile Accessories,139.55,142.6,4.14,0.1676,5,116.5,0.39,Missing Parts,Debit Card,Same Day,Regular,Mobile App,2.8,210,3,False,True,False,False,False,13.33,0,0,Premium,68.92,20.55,142.6,9.51,0,48.42,0.1028,0
CUST109845,SELL1443,ORD509845,32,1793,4,0,Electronics,20.56,28.43,5.0,0.0277,7,109.6,0.27,Damaged in Transit,Cash on Delivery,Standard,New,Mobile App,11.7,340,2,True,False,False,False,False,0.0,0,0,Budget,97.23,25.89,28.43,7.11,0,21.35,0.1816,0
CUST109846,SELL1118,ORD509846,47,1170,2,1,Toys,38.53,49.61,4.03,0.025,4,30.1,1.7,Not as Described,Debit Card,Express,Regular,Mobile App,4.8,224,3,False,True,False,False,False,50.0,0,0,Mid-Range,78.59,13.05,49.61,24.8,0,51.9,0.1672,0
CUST109847,SELL1095,ORD509847,63,922,18,3,Toys,109.28,140.93,4.94,0.0527,2,126.5,2.19,Missing Parts,UPI,Standard,Regular,Mobile App,6.0,111,5,False,True,False,True,False,16.67,0,0,Premium,93.59,12.52,140.93,7.83,0,35.5,0.1329,0
CUST109848,SELL1108,ORD509848,52,1929,11,2,Mobile Accessories,156.74,143.84,4.52,0.1207,6,29.6,5.66,Wrong Item Delivered,Cash on Delivery,Standard,Regular,Mobile App,3.5,337,2,False,False,False,False,False,18.18,0,0,Premium,79.49,18.73,143.84,13.08,0,39.1,0.0898,0
CUST109849,SELL1004,ORD509849,42,739,3,1,Beauty,142.33,149.15,3.85,0.0393,3,21.4,3.14,Missing Parts,Cash on Delivery,Standard,Loyal,Desktop Web,12.6,304,1,False,False,False,True,True,33.33,0,0,Premium,73.97,9.72,149.15,49.72,1,35.3,0.1336,0
CUST109850,SELL1441,ORD509850,27,1547,15,5,Sports,29.31,28.03,2.67,0.0655,5,98.5,0.49,Wrong Item Delivered,Net Banking,Express,Loyal,Mobile Web,26.0,190,3,False,True,False,False,False,33.33,0,0,Budget,49.9,19.58,28.03,1.87,0,19.67,0.0401,0
CUST109851,SELL1187,ORD509851,35,456,11,1,Sports,87.47,86.73,3.34,0.1095,6,90.6,0.19,Missing Parts,Wallet,Standard,Regular,Mobile Web,2.4,257,1,False,False,False,False,False,9.09,0,0,Mid-Range,59.49,22.02,86.73,7.88,0,43.8,0.1166,0
CUST109852,SELL1337,ORD509852,62,954,13,4,Toys,29.22,33.39,4.05,0.0461,3,375.4,0.84,Late Delivery,Credit Card,Same Day,New,Mobile App,0.8,139,1,False,False,False,False,False,30.77,0,0,Budget,77.27,28.76,33.39,2.57,0,47.91,0.1407,0
CUST109853,SELL1187,ORD509853,29,1394,6,1,Books,68.12,67.23,3.3,0.2487,2,189.5,2.28,Better Price Found,Net Banking,Same Day,Loyal,Desktop Web,3.7,322,4,True,True,False,False,False,16.67,0,0,Mid-Range,49.59,15.91,67.23,11.2,0,38.18,0.1428,0
CUST109854,SELL1318,ORD509854,52,1558,5,0,Home & Kitchen,40.94,53.12,4.24,0.0983,2,16.5,4.37,Better Price Found,Credit Card,Standard,New,Mobile Web,16.2,257,2,False,False,False,True,False,0.0,0,0,Mid-Range,76.46,6.6,53.12,10.62,0,16.1,0.003,0
CUST109855,SELL1378,ORD509855,43,2298,9,1,Toys,102.77,120.89,3.95,0.2039,5,174.0,0.84,Not as Described,Credit Card,Express,Regular,Desktop Web,5.4,276,3,False,True,False,False,False,11.11,0,0,Premium,62.89,23.64,120.89,13.43,0,33.7,0.0766,0
CUST109856,SELL1266,ORD509856,34,726,10,2,Home & Kitchen,73.1,99.57,4.69,0.1162,3,46.4,2.09,Missing Parts,Wallet,Express,Regular,Desktop Web,0.7,74,3,False,True,False,False,False,20.0,0,0,Mid-Range,82.9,11.07,99.57,9.96,0,43.29,0.0401,0
CUST109857,SELL1097,ORD509857,55,2240,9,2,Books,110.04,141.76,3.99,0.1707,10,50.2,1.42,Wrong Item Delivered,Wallet,Standard,New,Mobile App,5.0,9,3,True,True,False,False,False,22.22,0,0,Premium,66.18,31.27,141.76,15.75,0,39.17,0.2853,1
CUST109858,SELL1230,ORD509858,36,2041,17,2,Books,77.48,88.54,3.85,0.0767,9,165.7,2.0,Missing Parts,Cash on Delivery,Standard,Regular,Mobile App,1.2,47,4,False,True,False,False,False,11.76,0,0,Mid-Range,71.09,34.63,88.54,5.21,0,38.89,0.2532,1
CUST109859,SELL1238,ORD509859,32,900,14,7,Mobile Accessories,193.26,195.12,3.76,0.0602,2,268.6,3.64,Late Delivery,Net Banking,Standard,Regular,Desktop Web,1.6,298,2,False,False,False,True,True,50.0,0,0,Premium,70.67,20.16,195.12,13.94,1,55.63,0.2748,1
CUST109860,SELL1284,ORD509860,45,351,5,1,Toys,88.51,120.96,3.88,0.0881,3,83.1,0.15,Damaged in Transit,UPI,Same Day,Regular,Mobile App,7.2,122,4,False,True,False,False,False,20.0,0,0,Mid-Range,70.76,13.04,120.96,24.19,0,45.98,0.0937,0
CUST109861,SELL1326,ORD509861,57,645,1,1,Jewelry,88.51,121.22,4.88,0.0726,5,174.6,1.23,Quality Issue,Wallet,Same Day,Regular,Mobile App,33.0,13,3,False,True,False,False,False,100.0,0,0,Mid-Range,90.51,23.68,121.22,121.22,0,47.33,0.3076,1
CUST109862,SELL1092,ORD509862,62,1644,16,5,Mobile Accessories,93.17,126.43,4.9,0.0565,5,53.6,0.8,Quality Issue,Net Banking,Standard,Loyal,Desktop Web,2.0,360,4,False,True,False,False,False,31.25,0,0,Mid-Range,92.46,17.17,126.43,7.9,0,46.73,0.0619,0
CUST109863,SELL1157,ORD509863,50,1972,17,4,Mobile Accessories,105.66,129.05,4.14,0.1031,7,43.7,0.72,Missing Parts,Debit Card,Express,VIP,Mobile Web,4.8,233,3,False,True,False,False,False,23.53,0,0,Premium,74.26,22.35,129.05,7.59,0,39.99,0.0698,0
CUST109864,SELL1306,ORD509864,52,1531,8,1,Beauty,181.04,212.0,3.57,0.0286,5,50.2,1.89,Quality Issue,Cash on Delivery,Same Day,Loyal,Mobile App,7.5,268,1,False,False,False,False,False,12.5,0,1,Premium,69.36,16.99,212.0,26.5,0,31.88,0.0679,0
CUST109865,SELL1262,ORD509865,58,1812,10,3,Home & Kitchen,32.94,34.27,5.0,0.1874,4,199.4,3.87,Better Price Found,Net Banking,Standard,New,Mobile Web,6.3,258,4,False,True,False,False,False,30.0,0,0,Mid-Range,81.26,22.15,34.27,3.43,0,41.15,0.0906,0
CUST109866,SELL1413,ORD509866,32,255,5,0,Footwear,98.2,102.03,4.53,0.0414,2,89.7,2.59,Defective / Not Working,Debit Card,Express,Regular,Mobile App,10.3,278,4,False,True,False,True,True,0.0,0,0,Mid-Range,86.85,10.54,102.03,20.41,1,36.0,0.167,0
CUST109867,SELL1414,ORD509867,31,1263,9,1,Beauty,305.58,330.22,3.76,0.1106,2,71.7,8.29,Quality Issue,Wallet,Same Day,Loyal,Desktop Web,3.6,304,2,False,False,False,True,False,11.11,1,1,Luxury,66.88,9.57,330.22,36.69,0,35.8,0.1624,0
CUST109868,SELL1150,ORD509868,43,2184,4,0,Sports,73.93,103.25,3.65,0.1682,4,104.7,2.31,Changed Mind,Wallet,Express,VIP,Desktop Web,1.2,366,1,False,False,True,False,False,0.0,0,0,Mid-Range,60.72,17.06,103.25,25.81,0,33.6,0.1278,0
CUST109869,SELL1081,ORD509869,50,973,6,1,Electronics,66.83,73.07,4.2,0.0311,8,150.6,0.73,Quality Issue,UPI,Standard,Regular,Mobile App,2.7,205,3,False,True,True,False,False,16.67,0,0,Mid-Range,81.39,30.96,73.07,12.18,0,39.35,0.3237,1
CUST109870,SELL1350,ORD509870,51,2247,4,1,Home & Kitchen,252.75,314.86,4.53,0.2878,6,27.8,0.64,Missing Parts,Net Banking,Express,New,Mobile Web,3.1,58,5,False,True,False,False,False,25.0,1,1,Premium,64.53,18.64,314.86,78.72,0,42.63,0.1614,0
CUST109871,SELL1038,ORD509871,25,310,12,1,Home & Kitchen,193.05,192.95,4.78,0.1107,5,112.6,0.27,Changed Mind,Net Banking,Express,Loyal,Mobile Web,17.9,210,1,True,False,False,False,False,8.33,0,0,Premium,85.02,20.34,192.95,16.08,0,29.37,0.0,0
CUST109872,SELL1159,ORD509872,58,2446,18,2,Sports,116.66,142.81,5.0,0.156,6,187.5,2.3,Missing Parts,Cash on Delivery,Express,Regular,Mobile Web,20.4,248,3,False,True,False,False,False,11.11,0,0,Premium,84.4,27.23,142.81,7.93,0,16.2,0.0147,0
CUST109873,SELL1465,ORD509873,36,1963,7,1,Beauty,37.09,44.74,3.68,0.0254,5,91.6,1.85,Not as Described,Net Banking,Standard,Loyal,Desktop Web,1.3,254,2,False,False,False,False,False,14.29,0,0,Mid-Range,71.73,19.21,44.74,6.39,0,39.91,0.0923,0
